CIVENG 4X06A - Design and Synthesis Project in Civil Engineering,CIVENG,4X06A,Tu,11:30 AM,13:20 PM,KTH B135,"Cameron Churchill, Wael El-dakhakhni"
CIVENG 4X06A - Design and Synthesis Project in Civil Engineering,CIVENG,4X06A,We,10:30 AM,11:20 AM,TSH B105,"Cameron Churchill, Wael El-dakhakhni"
CIVENG 4X06A - Design and Synthesis Project in Civil Engineering,CIVENG,4X06A,Th,10:30 AM,11:20 AM,TSH B105,"Cameron Churchill, Wael El-dakhakhni"
COMPSCI 1JC3 - Introduction to Computational Thinking,COMPSCI,1JC3,Mo,13:30 PM,14:20 PM,MDCL 1105,Christopher Anand
COMPSCI 1JC3 - Introduction to Computational Thinking,COMPSCI,1JC3,We,13:30 PM,14:20 PM,MDCL 1105,Christopher Anand
COMPSCI 1JC3 - Introduction to Computational Thinking,COMPSCI,1JC3,Th,13:30 PM,14:20 PM,MDCL 1105,Christopher Anand
COMPSCI 2DM3 - Discrete Mathematics with Applications I,COMPSCI,2DM3,Mo,12:30 PM,13:20 PM,ETB 119,Wolfram Kahl
COMPSCI 2DM3 - Discrete Mathematics with Applications I,COMPSCI,2DM3,Mo,14:30 PM,15:20 PM,CNH 102,Wolfram Kahl
COMPSCI 2DM3 - Discrete Mathematics with Applications I,COMPSCI,2DM3,Mo,15:30 PM,16:20 PM,BSB 105,Wolfram Kahl
COMPSCI 2DM3 - Discrete Mathematics with Applications I,COMPSCI,2DM3,Mo,9:30 AM,10:20 AM,ETB 119,Wolfram Kahl
COMPSCI 2DM3 - Discrete Mathematics with Applications I,COMPSCI,2DM3,Tu,13:30 PM,14:20 PM,ETB 237,Wolfram Kahl
COMPSCI 2DM3 - Discrete Mathematics with Applications I,COMPSCI,2DM3,Tu,15:30 PM,16:20 PM,CNH 104,Wolfram Kahl
COMPSCI 2DM3 - Discrete Mathematics with Applications I,COMPSCI,2DM3,We,13:30 PM,14:20 PM,ETB 237,Wolfram Kahl
COMPSCI 2DM3 - Discrete Mathematics with Applications I,COMPSCI,2DM3,We,15:30 PM,16:20 PM,CNH 104,Wolfram Kahl
COMPSCI 2DM3 - Discrete Mathematics with Applications I,COMPSCI,2DM3,We,8:30 AM,9:20 AM,ETB 237,Wolfram Kahl
COMPSCI 2DM3 - Discrete Mathematics with Applications I,COMPSCI,2DM3,We,9:30 AM,10:20 AM,BSB 117,Wolfram Kahl
COMPSCI 2DM3 - Discrete Mathematics with Applications I,COMPSCI,2DM3,Fr,15:30 PM,16:20 PM,CNH 104,Wolfram Kahl
COMPSCI 2GA3 - Computer Architecture,COMPSCI,2GA3,Mo,16:30 PM,17:20 PM,TSH B128,Ryan Leduc
COMPSCI 2GA3 - Computer Architecture,COMPSCI,2GA3,Tu,14:30 PM,15:20 PM,MDCL 1009,Ryan Leduc
COMPSCI 2GA3 - Computer Architecture,COMPSCI,2GA3,Tu,14:30 PM,15:20 PM,HH 305,Ryan Leduc
COMPSCI 2GA3 - Computer Architecture,COMPSCI,2GA3,We,13:30 PM,14:20 PM,ETB 224,Ryan Leduc
COMPSCI 2GA3 - Computer Architecture,COMPSCI,2GA3,We,16:30 PM,17:20 PM,TSH B128,Ryan Leduc
COMPSCI 2GA3 - Computer Architecture,COMPSCI,2GA3,Th,11:30 AM,12:20 PM,HH 102,Ryan Leduc
COMPSCI 2GA3 - Computer Architecture,COMPSCI,2GA3,Th,16:30 PM,17:20 PM,TSH B128,Ryan Leduc
COMPSCI 2GA3 - Computer Architecture,COMPSCI,2GA3,Fr,10:30 AM,11:20 AM,ETB 237,Ryan Leduc
COMPSCI 2S03 - Principles of Programming,COMPSCI,2S03,Mo,11:30 AM,12:20 PM,T13 125,Jacques Carette
COMPSCI 2S03 - Principles of Programming,COMPSCI,2S03,Mo,13:30 PM,14:20 PM,ETB 228,Jacques Carette
COMPSCI 2S03 - Principles of Programming,COMPSCI,2S03,Tu,9:30 AM,10:20 AM,ETB 237,Jacques Carette
COMPSCI 2S03 - Principles of Programming,COMPSCI,2S03,We,11:30 AM,12:20 PM,T13 125,Jacques Carette
COMPSCI 2S03 - Principles of Programming,COMPSCI,2S03,We,14:30 PM,15:20 PM,ETB 228,Jacques Carette
COMPSCI 2S03 - Principles of Programming,COMPSCI,2S03,Fr,13:30 PM,14:20 PM,T13 125,Jacques Carette
COMPSCI 2XA3 - Computer Science Practice and Experience: Software Development Skills,COMPSCI,2XA3,Mo,8:30 AM,11:20 AM,KTH B121,Frantisek Franek
COMPSCI 2XA3 - Computer Science Practice and Experience: Software Development Skills,COMPSCI,2XA3,Tu,8:30 AM,11:20 AM,KTH B121,Frantisek Franek
COMPSCI 2XA3 - Computer Science Practice and Experience: Software Development Skills,COMPSCI,2XA3,We,12:30 PM,13:20 PM,T13 127,Frantisek Franek
COMPSCI 2XA3 - Computer Science Practice and Experience: Software Development Skills,COMPSCI,2XA3,We,8:30 AM,11:20 AM,KTH B121,Frantisek Franek
COMPSCI 2XA3 - Computer Science Practice and Experience: Software Development Skills,COMPSCI,2XA3,Fr,12:30 PM,13:20 PM,T13 127,Frantisek Franek
COMPSCI 3DB3 - Data Bases,COMPSCI,3DB3,Mo,8:30 AM,9:20 AM,T13 125,Samir Al-janabi
COMPSCI 3DB3 - Data Bases,COMPSCI,3DB3,We,8:30 AM,9:20 AM,T13 125,Samir Al-janabi
COMPSCI 3GC3 - Computer Graphics,COMPSCI,3GC3,Th,14:30 PM,16:20 PM,KTH B132,Thomas Gwosdz
COMPSCI 3MI3 - Principles of Programming Languages,COMPSCI,3MI3,Mo,11:30 AM,12:20 PM,TSH B106,Mark Armstrong
COMPSCI 3MI3 - Principles of Programming Languages,COMPSCI,3MI3,We,11:30 AM,12:20 PM,TSH B106,Mark Armstrong
COMPSCI 3MI3 - Principles of Programming Languages,COMPSCI,3MI3,Fr,13:30 PM,14:20 PM,TSH B106,Mark Armstrong
COMPSCI 3RA3 - Software Requirements and Security Considerations,COMPSCI,3RA3,Mo,10:30 AM,11:20 AM,T13 107,Ryszard Janicki
COMPSCI 3RA3 - Software Requirements and Security Considerations,COMPSCI,3RA3,Tu,12:30 PM,13:20 PM,BSB B136,Ryszard Janicki
COMPSCI 3RA3 - Software Requirements and Security Considerations,COMPSCI,3RA3,We,12:30 PM,13:20 PM,BSB B136,Ryszard Janicki
COMPSCI 3RA3 - Software Requirements and Security Considerations,COMPSCI,3RA3,We,14:30 PM,15:20 PM,T13 107,Ryszard Janicki
COMPSCI 3RA3 - Software Requirements and Security Considerations,COMPSCI,3RA3,We,16:30 PM,17:20 PM,ITB 139,Ryszard Janicki
COMPSCI 3RA3 - Software Requirements and Security Considerations,COMPSCI,3RA3,Fr,12:30 PM,13:20 PM,BSB B136,Ryszard Janicki
COMPSCI 3SD3 - Concurrent Systems,COMPSCI,3SD3,Mo,12:30 PM,14:20 PM,JHE 210,Ryszard Janicki
COMPSCI 3SD3 - Concurrent Systems,COMPSCI,3SD3,Mo,14:30 PM,16:20 PM,JHE 210,Ryszard Janicki
COMPSCI 3SD3 - Concurrent Systems,COMPSCI,3SD3,Tu,8:30 AM,9:20 AM,T13 125,Ryszard Janicki
COMPSCI 3SD3 - Concurrent Systems,COMPSCI,3SD3,Th,8:30 AM,9:20 AM,T13 125,Ryszard Janicki
COMPSCI 3SD3 - Concurrent Systems,COMPSCI,3SD3,Fr,8:30 AM,9:20 AM,T13 125,Ryszard Janicki
COMPSCI 4E03 - Performance Analysis of Computer Systems,COMPSCI,4E03,Tu,10:30 AM,11:20 AM,T13 106,Douglas G Down
COMPSCI 4E03 - Performance Analysis of Computer Systems,COMPSCI,4E03,Tu,14:30 PM,15:20 PM,BSB 136,Douglas G Down
COMPSCI 4E03 - Performance Analysis of Computer Systems,COMPSCI,4E03,Tu,9:30 AM,10:20 AM,ITB AB102,Douglas G Down
COMPSCI 4E03 - Performance Analysis of Computer Systems,COMPSCI,4E03,We,9:30 AM,10:20 AM,ITB AB102,Douglas G Down
COMPSCI 4E03 - Performance Analysis of Computer Systems,COMPSCI,4E03,Fr,9:30 AM,10:20 AM,ITB AB102,Douglas G Down
COMPSCI 4HC3 - Human Computer Interaction,COMPSCI,4HC3,Mo,17:30 PM,18:20 PM,HH 302,Adam Lenarcic
COMPSCI 4HC3 - Human Computer Interaction,COMPSCI,4HC3,Tu,12:30 PM,13:20 PM,ITB 235,Adam Lenarcic
COMPSCI 4HC3 - Human Computer Interaction,COMPSCI,4HC3,Tu,8:30 AM,9:20 AM,ITB 235,Adam Lenarcic
COMPSCI 4HC3 - Human Computer Interaction,COMPSCI,4HC3,We,14:30 PM,15:20 PM,ITB 235,Adam Lenarcic
COMPSCI 4HC3 - Human Computer Interaction,COMPSCI,4HC3,We,15:30 PM,16:20 PM,ITB 235,Adam Lenarcic
COMPSCI 4HC3 - Human Computer Interaction,COMPSCI,4HC3,We,17:30 PM,18:20 PM,HH 302,Adam Lenarcic
COMPSCI 4HC3 - Human Computer Interaction,COMPSCI,4HC3,Th,17:30 PM,18:20 PM,HH 302,Adam Lenarcic
COMPSCI 4O03 - Operations Research,COMPSCI,4O03,Mo,10:30 AM,11:20 AM,MDCL 1309,Antoine Deza
COMPSCI 4O03 - Operations Research,COMPSCI,4O03,We,10:30 AM,11:20 AM,MDCL 1309,Antoine Deza
COMPSCI 4O03 - Operations Research,COMPSCI,4O03,Th,10:30 AM,11:20 AM,MDCL 1309,Antoine Deza
COMPSCI 4TE3 - Continuous Optimization Algorithms,COMPSCI,4TE3,Th,11:30 AM,14:20 PM,MDCL 1009,Antoine Deza
COMPSCI 4WW3 - Web Systems and Web Computing,COMPSCI,4WW3,Th,14:30 PM,15:20 PM,LS B130E,Douglas Stebila
COMPSCI 4ZP6A - Capstone Project,COMPSCI,4ZP6A,Mo,13:30 PM,14:20 PM,LS B130E,Wenbo He
COMPSCI 4ZP6A - Capstone Project,COMPSCI,4ZP6A,We,12:30 PM,14:20 PM,LS B130E,Wenbo He
CHEM 1A03 - Introductory Chemistry I,CHEM,1A03,Mo,11:30 AM,14:20 PM,ABB 122,Linda Davis
CHEM 1A03 - Introductory Chemistry I,CHEM,1A03,Mo,11:30 AM,14:20 PM,ABB 122,Linda Davis
CHEM 1A03 - Introductory Chemistry I,CHEM,1A03,Mo,14:30 PM,17:20 PM,ABB 122,Linda Davis
CHEM 1A03 - Introductory Chemistry I,CHEM,1A03,Mo,14:30 PM,17:20 PM,ABB 122,Linda Davis
CHEM 1A03 - Introductory Chemistry I,CHEM,1A03,Mo,17:30 PM,18:20 PM,MDCL 1305,Linda Davis
CHEM 1A03 - Introductory Chemistry I,CHEM,1A03,Tu,11:30 AM,14:20 PM,ABB 122,Linda Davis
CHEM 1A03 - Introductory Chemistry I,CHEM,1A03,Tu,11:30 AM,14:20 PM,ABB 122,Linda Davis
CHEM 1A03 - Introductory Chemistry I,CHEM,1A03,Tu,14:30 PM,17:20 PM,ABB 122,Linda Davis
CHEM 1A03 - Introductory Chemistry I,CHEM,1A03,Tu,14:30 PM,17:20 PM,ABB 122,Linda Davis
CHEM 1A03 - Introductory Chemistry I,CHEM,1A03,Tu,8:30 AM,11:20 AM,ABB 122,Linda Davis
CHEM 1A03 - Introductory Chemistry I,CHEM,1A03,Tu,8:30 AM,11:20 AM,ABB 122,Linda Davis
CHEM 1A03 - Introductory Chemistry I,CHEM,1A03,We,11:30 AM,12:20 PM,TSH 120,"Linda Davis, Lydia Chen"
CHEM 1A03 - Introductory Chemistry I,CHEM,1A03,We,11:30 AM,12:20 PM,BSB 147,"David James Hannington Emslie, Linda Davis"
CHEM 1A03 - Introductory Chemistry I,CHEM,1A03,We,11:30 AM,14:20 PM,ABB 122,Linda Davis
CHEM 1A03 - Introductory Chemistry I,CHEM,1A03,We,11:30 AM,14:20 PM,ABB 122,Linda Davis
CHEM 1A03 - Introductory Chemistry I,CHEM,1A03,We,14:30 PM,17:20 PM,ABB 122,Linda Davis
CHEM 1A03 - Introductory Chemistry I,CHEM,1A03,We,14:30 PM,17:20 PM,ABB 122,Linda Davis
CHEM 1A03 - Introductory Chemistry I,CHEM,1A03,We,17:30 PM,18:20 PM,MDCL 1305,Linda Davis
CHEM 1A03 - Introductory Chemistry I,CHEM,1A03,We,8:30 AM,9:20 AM,BSB 147,"Adam Percival Hitchcock, Linda Davis"
CHEM 1A03 - Introductory Chemistry I,CHEM,1A03,We,8:30 AM,11:20 AM,ABB 122,Linda Davis
CHEM 1A03 - Introductory Chemistry I,CHEM,1A03,We,8:30 AM,11:20 AM,ABB 122,Linda Davis
CHEM 1A03 - Introductory Chemistry I,CHEM,1A03,Th,11:30 AM,14:20 PM,ABB 122,Linda Davis
CHEM 1A03 - Introductory Chemistry I,CHEM,1A03,Th,11:30 AM,14:20 PM,ABB 122,Linda Davis
CHEM 1A03 - Introductory Chemistry I,CHEM,1A03,Th,14:30 PM,17:20 PM,ABB 122,Linda Davis
CHEM 1A03 - Introductory Chemistry I,CHEM,1A03,Th,14:30 PM,17:20 PM,ABB 122,Linda Davis
CHEM 1A03 - Introductory Chemistry I,CHEM,1A03,Th,17:30 PM,20:20 PM,ABB 126/221,Linda Davis
CHEM 1A03 - Introductory Chemistry I,CHEM,1A03,Th,17:30 PM,20:20 PM,ABB 126/221,Linda Davis
CHEM 1A03 - Introductory Chemistry I,CHEM,1A03,Th,8:30 AM,11:20 AM,ABB 122,Linda Davis
CHEM 1A03 - Introductory Chemistry I,CHEM,1A03,Th,8:30 AM,11:20 AM,ABB 122,Linda Davis
CHEM 1A03 - Introductory Chemistry I,CHEM,1A03,Fr,11:30 AM,14:20 PM,ABB 122,Linda Davis
CHEM 1A03 - Introductory Chemistry I,CHEM,1A03,Fr,11:30 AM,14:20 PM,ABB 122,Linda Davis
CHEM 1A03 - Introductory Chemistry I,CHEM,1A03,Fr,14:30 PM,17:20 PM,ABB 122,Linda Davis
CHEM 1A03 - Introductory Chemistry I,CHEM,1A03,Fr,14:30 PM,17:20 PM,ABB 122,Linda Davis
CHEM 1A03 - Introductory Chemistry I,CHEM,1A03,Fr,8:30 AM,11:20 AM,ABB 122,Linda Davis
CHEM 1A03 - Introductory Chemistry I,CHEM,1A03,Fr,8:30 AM,11:20 AM,ABB 122,Linda Davis
CHEM 1E03 - General Chemistry for Engineering I,CHEM,1E03,Mo,11:30 AM,14:20 PM,ABB 126/221,Linda Davis
CHEM 1E03 - General Chemistry for Engineering I,CHEM,1E03,Mo,11:30 AM,14:20 PM,ABB 126/221,Linda Davis
CHEM 1E03 - General Chemistry for Engineering I,CHEM,1E03,Mo,11:30 AM,14:20 PM,ABB 126/221,Linda Davis
CHEM 1E03 - General Chemistry for Engineering I,CHEM,1E03,Mo,11:30 AM,14:20 PM,ABB 126/221,Linda Davis
CHEM 1E03 - General Chemistry for Engineering I,CHEM,1E03,Mo,11:30 AM,14:20 PM,ABB 126/221,Linda Davis
CHEM 1E03 - General Chemistry for Engineering I,CHEM,1E03,Mo,11:30 AM,14:20 PM,ABB 126/221,Linda Davis
CHEM 1E03 - General Chemistry for Engineering I,CHEM,1E03,Mo,12:30 PM,13:20 PM,BSB 147,"Linda Davis, Peter Kruse"
CHEM 1E03 - General Chemistry for Engineering I,CHEM,1E03,Mo,14:30 PM,17:20 PM,ABB 126/221,Linda Davis
CHEM 1E03 - General Chemistry for Engineering I,CHEM,1E03,Mo,14:30 PM,17:20 PM,ABB 126/221,Linda Davis
CHEM 1E03 - General Chemistry for Engineering I,CHEM,1E03,Mo,15:30 PM,16:20 PM,TSH B128,"Linda Davis, Philip Britz Mckibbin"
CHEM 1E03 - General Chemistry for Engineering I,CHEM,1E03,Mo,8:30 AM,11:20 AM,ABB 126/221,Linda Davis
CHEM 1E03 - General Chemistry for Engineering I,CHEM,1E03,Mo,9:30 AM,10:20 AM,MDCL 1305,"Linda Davis, Randall Dumont"
CHEM 1E03 - General Chemistry for Engineering I,CHEM,1E03,Tu,10:30 AM,11:20 AM,MDCL 1305,Randall Dumont
CHEM 1E03 - General Chemistry for Engineering I,CHEM,1E03,Tu,11:30 AM,14:20 PM,ABB 126/221,Linda Davis
CHEM 1E03 - General Chemistry for Engineering I,CHEM,1E03,Tu,11:30 AM,14:20 PM,ABB 126/221,Linda Davis
CHEM 1E03 - General Chemistry for Engineering I,CHEM,1E03,Tu,13:30 PM,14:20 PM,BSB 147,Peter Kruse
CHEM 1E03 - General Chemistry for Engineering I,CHEM,1E03,Tu,14:30 PM,17:20 PM,ABB 126/221,Linda Davis
CHEM 1E03 - General Chemistry for Engineering I,CHEM,1E03,Tu,14:30 PM,17:20 PM,ABB 126/221,Linda Davis
CHEM 1E03 - General Chemistry for Engineering I,CHEM,1E03,Tu,16:30 PM,17:20 PM,TSH B128,Philip Britz Mckibbin
CHEM 1E03 - General Chemistry for Engineering I,CHEM,1E03,Tu,8:30 AM,11:20 AM,ABB 126/221,Linda Davis
CHEM 1E03 - General Chemistry for Engineering I,CHEM,1E03,Tu,8:30 AM,11:20 AM,ABB 126/221,Linda Davis
CHEM 1E03 - General Chemistry for Engineering I,CHEM,1E03,We,11:30 AM,14:20 PM,ABB 126/221,Linda Davis
CHEM 1E03 - General Chemistry for Engineering I,CHEM,1E03,We,11:30 AM,14:20 PM,ABB 126/221,Linda Davis
CHEM 1E03 - General Chemistry for Engineering I,CHEM,1E03,We,14:30 PM,17:20 PM,ABB 126/221,Linda Davis
CHEM 1E03 - General Chemistry for Engineering I,CHEM,1E03,We,14:30 PM,17:20 PM,ABB 126/221,Linda Davis
CHEM 1E03 - General Chemistry for Engineering I,CHEM,1E03,We,8:30 AM,11:20 AM,ABB 126/221,Linda Davis
CHEM 1E03 - General Chemistry for Engineering I,CHEM,1E03,We,8:30 AM,11:20 AM,ABB 126/221,Linda Davis
CHEM 1E03 - General Chemistry for Engineering I,CHEM,1E03,Th,11:30 AM,14:20 PM,ABB 126/221,Linda Davis
CHEM 1E03 - General Chemistry for Engineering I,CHEM,1E03,Th,11:30 AM,14:20 PM,ABB 126/221,Linda Davis
CHEM 1E03 - General Chemistry for Engineering I,CHEM,1E03,Th,12:30 PM,13:20 PM,BSB 147,"Linda Davis, Peter Kruse"
CHEM 1E03 - General Chemistry for Engineering I,CHEM,1E03,Th,14:30 PM,17:20 PM,ABB 126/221,Linda Davis
CHEM 1E03 - General Chemistry for Engineering I,CHEM,1E03,Th,14:30 PM,17:20 PM,ABB 126/221,Linda Davis
CHEM 1E03 - General Chemistry for Engineering I,CHEM,1E03,Th,15:30 PM,16:20 PM,TSH B128,"Linda Davis, Philip Britz Mckibbin"
CHEM 1E03 - General Chemistry for Engineering I,CHEM,1E03,Th,17:30 PM,20:20 PM,ABB 122,Linda Davis
CHEM 1E03 - General Chemistry for Engineering I,CHEM,1E03,Th,17:30 PM,20:20 PM,ABB 122,Linda Davis
CHEM 1E03 - General Chemistry for Engineering I,CHEM,1E03,Th,8:30 AM,11:20 AM,ABB 126/221,Linda Davis
CHEM 1E03 - General Chemistry for Engineering I,CHEM,1E03,Th,8:30 AM,11:20 AM,ABB 126/221,Linda Davis
CHEM 1E03 - General Chemistry for Engineering I,CHEM,1E03,Th,9:30 AM,10:20 AM,MDCL 1305,"Linda Davis, Randall Dumont"
CHEM 1E03 - General Chemistry for Engineering I,CHEM,1E03,Fr,11:30 AM,14:20 PM,ABB 126/221,Linda Davis
CHEM 1E03 - General Chemistry for Engineering I,CHEM,1E03,Fr,11:30 AM,14:20 PM,ABB 126/221,Linda Davis
CHEM 1E03 - General Chemistry for Engineering I,CHEM,1E03,Fr,14:30 PM,17:20 PM,ABB 126/221,Linda Davis
CHEM 1E03 - General Chemistry for Engineering I,CHEM,1E03,Fr,14:30 PM,17:20 PM,ABB 126/221,Linda Davis
CHEM 1E03 - General Chemistry for Engineering I,CHEM,1E03,Fr,8:30 AM,11:20 AM,ABB 126/221,Linda Davis
CHEM 1E03 - General Chemistry for Engineering I,CHEM,1E03,Fr,8:30 AM,11:20 AM,ABB 126/221,Linda Davis
CHEM 2AA3 - Quantitative Chemical Analysis,CHEM,2AA3,Th,9:30 AM,11:20 AM,BSB 108,Philip Britz Mckibbin
CHEM 2E03 - Introductory Organic Chemistry,CHEM,2E03,Mo,12:30 PM,13:20 PM,ABB 271,Matteo Tessaro
CHEM 2E03 - Introductory Organic Chemistry,CHEM,2E03,Mo,9:30 AM,10:20 AM,ABB 271,Matteo Tessaro
CHEM 2E03 - Introductory Organic Chemistry,CHEM,2E03,Mo,9:30 AM,10:20 AM,ABB 163,Matteo Tessaro
CHEM 2E03 - Introductory Organic Chemistry,CHEM,2E03,Mo,9:30 AM,10:20 AM,ABB 164,Matteo Tessaro
CHEM 2E03 - Introductory Organic Chemistry,CHEM,2E03,Tu,12:30 PM,13:20 PM,JHE 376,Matteo Tessaro
CHEM 2E03 - Introductory Organic Chemistry,CHEM,2E03,We,12:30 PM,13:20 PM,JHE 376,Matteo Tessaro
CHEM 2E03 - Introductory Organic Chemistry,CHEM,2E03,Fr,12:30 PM,13:20 PM,JHE 376,Matteo Tessaro
CHEM 2LA3 - Tools for Chemical Discovery I,CHEM,2LA3,Mo,13:30 PM,17:30 PM,ABB 402,William Leigh
CHEM 2LA3 - Tools for Chemical Discovery I,CHEM,2LA3,Mo,13:30 PM,17:30 PM,ABB 113,William Leigh
CHEM 2LA3 - Tools for Chemical Discovery I,CHEM,2LA3,Mo,9:30 AM,10:20 AM,JHE 326H,William Leigh
CHEM 2LA3 - Tools for Chemical Discovery I,CHEM,2LA3,We,13:30 PM,17:30 PM,ABB 402,William Leigh
CHEM 2LA3 - Tools for Chemical Discovery I,CHEM,2LA3,We,13:30 PM,17:30 PM,ABB 113,William Leigh
CHEM 2OA3 - Organic Chemistry I,CHEM,2OA3,Mo,14:30 PM,17:20 PM,ABB 302,Gregory Bahun
CHEM 2OA3 - Organic Chemistry I,CHEM,2OA3,Mo,14:30 PM,17:20 PM,ABB 302,Gregory Bahun
CHEM 2OA3 - Organic Chemistry I,CHEM,2OA3,Tu,12:30 PM,13:20 PM,MDCL 1305,"Gregory Bahun, Paul Harrison"
CHEM 2OA3 - Organic Chemistry I,CHEM,2OA3,We,12:30 PM,13:20 PM,MDCL 1305,"Gregory Bahun, Paul Harrison"
CHEM 2OA3 - Organic Chemistry I,CHEM,2OA3,We,14:30 PM,17:20 PM,ABB 302,Gregory Bahun
CHEM 2OA3 - Organic Chemistry I,CHEM,2OA3,We,14:30 PM,17:20 PM,ABB 302,Gregory Bahun
CHEM 2OA3 - Organic Chemistry I,CHEM,2OA3,Th,14:30 PM,17:20 PM,ABB 302,Gregory Bahun
CHEM 2OA3 - Organic Chemistry I,CHEM,2OA3,Th,14:30 PM,17:20 PM,ABB 302,Gregory Bahun
CHEM 2OA3 - Organic Chemistry I,CHEM,2OA3,Th,9:30 AM,12:20 PM,ABB 302,Gregory Bahun
CHEM 2OA3 - Organic Chemistry I,CHEM,2OA3,Th,9:30 AM,12:20 PM,ABB 302,Gregory Bahun
CHEM 2OA3 - Organic Chemistry I,CHEM,2OA3,Fr,12:30 PM,13:20 PM,MDCL 1305,"Gregory Bahun, Paul Harrison"
CHEM 2OA3 - Organic Chemistry I,CHEM,2OA3,Fr,14:30 PM,17:20 PM,ABB 302,Gregory Bahun
CHEM 2OA3 - Organic Chemistry I,CHEM,2OA3,Fr,14:30 PM,17:20 PM,ABB 302,Gregory Bahun
CHEM 2OA3 - Organic Chemistry I,CHEM,2OA3,Mo,14:30 PM,15:20 PM,ABB 271,Gregory Bahun
CHEM 2OA3 - Organic Chemistry I,CHEM,2OA3,Mo,14:30 PM,15:20 PM,ABB 271,Gregory Bahun
CHEM 2OA3 - Organic Chemistry I,CHEM,2OA3,We,14:30 PM,15:20 PM,ABB 271,Gregory Bahun
CHEM 2OA3 - Organic Chemistry I,CHEM,2OA3,We,14:30 PM,15:20 PM,ABB 271,Gregory Bahun
CHEM 2OA3 - Organic Chemistry I,CHEM,2OA3,Th,14:30 PM,15:20 PM,ABB 271,Gregory Bahun
CHEM 2OA3 - Organic Chemistry I,CHEM,2OA3,Th,14:30 PM,15:20 PM,ABB 271,Gregory Bahun
CHEM 2OA3 - Organic Chemistry I,CHEM,2OA3,Th,9:30 AM,10:20 AM,ABB 271,Gregory Bahun
CHEM 2OA3 - Organic Chemistry I,CHEM,2OA3,Th,9:30 AM,10:20 AM,ABB 271,Gregory Bahun
CHEM 2OA3 - Organic Chemistry I,CHEM,2OA3,Fr,14:30 PM,15:20 PM,ABB 271,Gregory Bahun
CHEM 2OA3 - Organic Chemistry I,CHEM,2OA3,Fr,14:30 PM,15:20 PM,ABB 271,Gregory Bahun
CHEM 2OC3 - Structure and Reactivity of Organic Molecules,CHEM,2OC3,Mo,10:30 AM,11:20 AM,HH 109,Alex Adronov
CHEM 2OC3 - Structure and Reactivity of Organic Molecules,CHEM,2OC3,Tu,8:30 AM,9:20 AM,ABB 102,Alex Adronov
CHEM 2OC3 - Structure and Reactivity of Organic Molecules,CHEM,2OC3,We,10:30 AM,11:20 AM,HH 109,Alex Adronov
CHEM 2OC3 - Structure and Reactivity of Organic Molecules,CHEM,2OC3,Th,8:30 AM,9:20 AM,ABB 102,Alex Adronov
CHEM 2OC3 - Structure and Reactivity of Organic Molecules,CHEM,2OC3,Fr,8:30 AM,9:20 AM,ABB 102,Alex Adronov
CHEM 2P03 - Applications of Physical Chemistry,CHEM,2P03,Tu,12:30 PM,13:20 PM,HH 104,Peter Kruse
CHEM 2P03 - Applications of Physical Chemistry,CHEM,2P03,Tu,9:30 AM,10:20 AM,BSB 147,Peter Kruse
CHEM 2P03 - Applications of Physical Chemistry,CHEM,2P03,We,9:30 AM,10:20 AM,BSB 147,Peter Kruse
CHEM 2P03 - Applications of Physical Chemistry,CHEM,2P03,Fr,9:30 AM,10:20 AM,BSB 147,Peter Kruse
CHEM 3II3 - Introduction to Transition Metal Chemistry,CHEM,3II3,Mo,8:30 AM,9:20 AM,HH 104,Yurij Mozharivskyj
CHEM 3II3 - Introduction to Transition Metal Chemistry,CHEM,3II3,We,8:30 AM,9:20 AM,HH 104,Yurij Mozharivskyj
CHEM 3II3 - Introduction to Transition Metal Chemistry,CHEM,3II3,We,9:30 AM,10:20 AM,HH 104,Yurij Mozharivskyj
CHEM 3II3 - Introduction to Transition Metal Chemistry,CHEM,3II3,Fr,10:30 AM,11:20 AM,HH 104,Yurij Mozharivskyj
CHEM 3LA3 - Strategies for Chemical Discovery,CHEM,3LA3,Mo,14:30 PM,15:20 PM,HH 305,Kalaichelvi Saravanamuttu
CHEM 3LA3 - Strategies for Chemical Discovery,CHEM,3LA3,Th,13:30 PM,17:30 PM,ABB 402,Kalaichelvi Saravanamuttu
CHEM 3LA3 - Strategies for Chemical Discovery,CHEM,3LA3,Fr,13:30 PM,17:30 PM,ABB 402,Kalaichelvi Saravanamuttu
CHEM 3OA3 - Organic Synthesis,CHEM,3OA3,Tu,12:30 PM,13:20 PM,ITB 137,Alfredo Capretta
CHEM 3OA3 - Organic Synthesis,CHEM,3OA3,We,12:30 PM,13:20 PM,ITB 137,Alfredo Capretta
CHEM 3OA3 - Organic Synthesis,CHEM,3OA3,Fr,12:30 PM,13:20 PM,ITB 137,Alfredo Capretta
CHEM 3PA3 - Quantum Mechanics and Spectroscopy,CHEM,3PA3,Mo,10:30 AM,11:20 AM,HH 104,Randall Dumont
CHEM 3PA3 - Quantum Mechanics and Spectroscopy,CHEM,3PA3,Mo,11:30 AM,13:20 PM,HH 104,Randall Dumont
CHEM 3PA3 - Quantum Mechanics and Spectroscopy,CHEM,3PA3,We,11:30 AM,12:20 PM,HH 104,Randall Dumont
CHEM 4OA3 - Natural Products,CHEM,4OA3,Mo,13:30 PM,14:20 PM,T13 125,James Mcnulty
